poscM Chromosome Start End GenDens
0.758 chr7H 5578685485 5578774467 88982
0.759 chr7H 6108480902 6108516732 35830
0.76 chr7H 4080961461 4080978472 17011
0.761 chr7H 4093041343 4093063248 21905
0.762 chr7H 2051682172 2051698433 16261
0.763 chr7H 4116910302 4116938272 27970
0.764 chr7H 5672663446 5672695146 31700
0.765 chr7H 5171521460 5171556358 34898
0.766 chr7H 5700740927 5700874717 133790
0.767 chr7H 4157031771 4157059815 28044
0.768 chr7H 9377694330 9377757438 63108
0.769 chr7H 5749320821 5749379095 58274
0.77 chr7H 6814845528 6814863717 18189
0.771 chr7H 7354927288 7354964377 37089
0.772 chr7H 4735505383 4735523289 17906
0.773 chr7H 2110129552 2110149127 19575
0.774 chr7H 3169948577 3169986967 38390
0.775 chr7H 2646544474 2646567978 23504
0.776 chr7H 2120943849 2120948353 4504
0.777 chr7H 1593075664 1593116666 41002
0.778 chr7H 2128565071 2128576934 11863
0.779 chr7H 532798999 532799258 259
0.78 chr7H 2669737539 2669759766 22227
0.781 chr7H 2675134280 2675152920 18640
0.782 chr7H 2142823249 2142832727 9478
0.783 chr7H 1610576807 1610584366 7559
0.784 chr7H 4842231587 4842287197 55610
0.785 chr7H 5388896762 5388918193 21431
0.786 chr7H 10263553584 10263606815 53231
0.787 chr7H 6500754298 6500781759 27461
0.788 chr7H 4887461688 4887493576 31888
0.789 chr7H 3812268353 3812285745 17392
0.79 chr7H 6003594508 6003683882 89374
0.791 chr7H 2187129960 2187161249 31289
0.792 chr7H 3834519545 3834536936 17391
0.793 chr7H 1646175124 1646178500 3376
0.794 chr7H 2197645143 2197661444 16301
0.795 chr7H 1650996959 1651013894 16935
0.796 chr7H 3305517345 3305540882 23537
0.797 chr7H 1654624028 1654632735 8707
0.798 chr7H 4418672424 4418710547 38123
0.799 chr7H 4976342782 4976383941 41159
0.8 chr7H 2215333999 2215351309 17310
0.801 chr7H 2771616281 2771632160 15879
0.802 chr7H 3332863835 3332883144 19309
0.803 chr7H 3336828491 3336843600 15109
0.804 chr7H 3343862038 3343882170 20132
0.805 chr7H 2788667493 2788773604 106111
0.806 chr7H 1116474459 1116476953 2494
0.807 chr7H 1117174581 1117189213 14632
0.81 chr7H 1118823823 1118831391 7568
0.811 chr7H 4478420972 4478453448 32476
0.812 chr7H 4482260562 4482277637 17075
0.813 chr7H 1121196024 1121202436 6412
0.814 chr7H 2243656705 2243676606 19901
0.815 chr7H 561277481 561350901 73420
0.816 chr7H 1685304604 1685316410 11806
0.817 chr7H 562315142 562316170 1028
0.818 chr7H 2250147383 2250160663 13280
0.819 chr7H 1126093521 1126097046 3525
0.82 chr7H 1690300652 1690307021 6369
0.821 chr7H 1691293878 1691322060 28182
0.823 chr7H 1129468697 1129475490 6793
0.824 chr7H 1695194640 1695208790 14150
0.825 chr7H 1131006606 1131015242 8636
0.826 chr7H 1697610425 1697629191 18766
0.827 chr7H 3965541760 3965575930 34170
0.828 chr7H 1700529247 1700557421 28174
0.829 chr7H 2835515597 2835522574 6977
0.83 chr7H 1702532806 1702538268 5462
0.831 chr7H 567810319 567811161 842
0.832 chr7H 1704913240 1704942128 28888
0.833 chr7H 1706366417 1706376039 9622
0.834 chr7H 2845479440 2845491208 11768
0.835 chr7H 2278064978 2278081114 16136
0.836 chr7H 2849625335 2849648968 23633
0.837 chr7H 2281048872 2281057326 8454
0.838 chr7H 3423721033 3423738454 17421
0.839 chr7H 3426272586 3426285333 12747
0.84 chr7H 4570228124 4570263799 35675
0.841 chr7H 2858793218 2858805003 11785
0.842 chr7H 2860594359 2860624895 30536
0.843 chr7H 572584831 572749219 164388
0.845 chr7H 2292362677 2292371206 8529
0.846 chr7H 1147136313 1147143179 6866
0.847 chr7H 2868253259 2868259493 6234
0.848 chr7H 1722388547 1722414688 26141
0.849 chr7H 2297454690 2297458989 4299
0.851 chr7H 3450081521 3450102681 21160
0.852 chr7H 575463761 575463892 131
0.853 chr7H 1726748333 1726772775 24442
0.854 chr7H 575836559 575840290 3731
0.855 chr7H 1152559111 1152574669 15558
0.856 chr7H 2306128182 2306139953 11771
0.857 chr7H 576818726 576820546 1820
0.86 chr7H 1733217515 1733232942 15427
0.861 chr7H 577876067 577880604 4537
0.862 chr7H 4048002637 4048024142 21505
0.864 chr7H 578964313 578967207 2894
0.865 chr7H 579064401 579065543 1142
0.866 chr7H 2897456843 2897462609 5766
0.867 chr7H 579902987 579903307 320
0.869 chr7H 1741559537 1741572148 12611
0.87 chr7H 1161284065 1161289620 5555
0.871 chr7H 1161913622 1161915045 1423
0.873 chr7H 1163270770 1163294229 23459
0.874 chr7H 1164101567 1164108015 6448
0.875 chr7H 582174733 582175439 706
0.876 chr7H 4077300220 4077317530 17310
0.877 chr7H 582766299 582768290 1991
0.878 chr7H 1749183842 1749199227 15385
0.879 chr7H 583494614 583502338 7724
0.88 chr7H 2334339939 2334349465 9526
0.881 chr7H 1751812041 1751826719 14678
0.882 chr7H 1753040021 1753058309 18288
0.883 chr7H 1169143306 1169146890 3584
0.884 chr7H 584951883 584952851 968
0.885 chr7H 2340553994 2340571646 17652
0.886 chr7H 1170618223 1170622285 4062
0.887 chr7H 1171216445 1171219623 3178
0.888 chr7H 1757562839 1757571331 8492
0.889 chr7H 2344155435 2344164983 9548
0.89 chr7H 1172479370 1172484208 4838
0.891 chr7H 1759083601 1759096013 12412
0.892 chr7H 586568677 586569887 1210
0.895 chr7H 1174116396 1174134775 18379
0.896 chr7H 2349257138 2349273324 16186
0.898 chr7H 2350807342 2350822568 15226
0.899 chr7H 2939688638 2939716373 27735
0.9 chr7H 2940432231 2940451490 19259
0.901 chr7H 1176652400 1176660584 8184
0.902 chr7H 2354771971 2354780728 8757
0.903 chr7H 1766394169 1766424073 29904
0.904 chr7H 1178161978 1178174143 12165
0.905 chr7H 1178492623 1178494387 1764
0.906 chr7H 1178860431 1178868215 7784
0.907 chr7H 3537930596 3537942058 11462
0.908 chr7H 589904287 589914844 10557
0.909 chr7H 1770101298 1770104846 3548
0.91 chr7H 2360872463 2360914738 42275
0.911 chr7H 1771514995 1771527394 12399
0.912 chr7H 590606136 590613799 7663
0.914 chr7H 1773143892 1773147518 3626
0.916 chr7H 2365880761 2365893841 13080
0.917 chr7H 2366435737 2366467050 31313
0.918 chr7H 1775321205 1775331512 10307
0.919 chr7H 591984837 591985564 727
0.92 chr7H 1776409357 1776415525 6168
0.921 chr7H 592415795 592422825 7030
0.922 chr7H 1777683799 1777696839 13040
0.923 chr7H 2370898489 2370911084 12595
0.924 chr7H 592902701 592905464 2763
0.925 chr7H 3559036537 3559044465 7928
0.926 chr7H 1186609900 1186615659 5759
0.927 chr7H 593446484 593453670 7186
0.928 chr7H 593706717 593712979 6262
0.929 chr7H 2375266470 2375286095 19625
0.93 chr7H 1782277976 1782286462 8486
0.931 chr7H 594252902 594258686 5784
0.932 chr7H 594451857 594454425 2568
0.933 chr7H 594510367 594513809 3442
0.934 chr7H 2379060436 2379064731 4295
0.935 chr7H 594922561 594926923 4362
0.937 chr7H 1190617965 1190620828 2863
0.939 chr7H 595626511 595626984 473
0.941 chr7H 1191885318 1191888707 3389
0.942 chr7H 596032457 596034510 2053
0.943 chr7H 1192279876 1192282374 2498
0.946 chr7H 596631253 596632694 1441
0.947 chr7H 596791104 596792868 1764
0.948 chr7H 596848198 596849845 1647
0.949 chr7H 596984391 596989526 5135
0.95 chr7H 1194303373 1194306447 3074
0.952 chr7H 1194721418 1194722622 1204
0.953 chr7H 2987800876 2987819040 18164
0.954 chr7H 597747293 597749578 2285
0.955 chr7H 1195805507 1195812266 6759
0.957 chr7H 598204444 598206707 2263
0.958 chr7H 1795204276 1795306020 101744
0.959 chr7H 598684270 598686010 1740
0.961 chr7H 4192834700 4192862061 27361
0.962 chr7H 2995843002 2995850455 7453
0.963 chr7H 2397667805 2397697105 29300
0.964 chr7H 599463251 599467834 4583
0.965 chr7H 1799108914 1799119161 10247
0.966 chr7H 1199636806 1199640361 3555
0.967 chr7H 1200064374 1200073455 9081
0.968 chr7H 1200298985 1200308743 9758
0.969 chr7H 3001907757 3001919194 11437
0.97 chr7H 1801491533 1801508120 16587
0.972 chr7H 600876599 600892746 16147
0.973 chr7H 600962763 600967719 4956
0.974 chr7H 601183907 601185305 1398
0.977 chr7H 601686473 601694415 7942
0.978 chr7H 1203594512 1203599670 5158
0.979 chr7H 1203904115 1203906838 2723
0.98 chr7H 1204368903 1204391046 22143
0.981 chr7H 602334780 602335175 395
0.982 chr7H 1205044690 1205126717 82027
0.983 chr7H 2410860508 2410870833 10325
0.984 chr7H 1205777628 1205789717 12089
0.985 chr7H 1808911369 1808914205 2836
0.986 chr7H 603143342 603146132 2790
0.987 chr7H 1809883481 1809887440 3959
0.988 chr7H 1810437333 1810448306 10973
0.989 chr7H 1811144066 1811159976 15910
0.991 chr7H 604046444 604047408 964
0.992 chr7H 1208452740 1208455848 3108
0.993 chr7H 2417707917 2417781829 73912
0.994 chr7H 1209335607 1209345652 10045
0.995 chr7H 1814538991 1814541394 2403
0.996 chr7H 604908603 604909397 794
0.997 chr7H 1815467632 1815483707 16075
0.998 chr7H 1210836323 1210839359 3036
0.999 chr7H 605548149 605600434 52285
1 chr7H 6057961804 6057969763 7959
1.001 chr7H 3030819970 3030827627 7657
1.002 chr7H 1819602007 1819618280 16273
1.004 chr7H 1820508664 1820515873 7209
1.005 chr7H 2427904567 2427915160 10593
1.006 chr7H 1214359459 1214361938 2479
1.007 chr7H 1214805470 1214817310 11840
1.008 chr7H 607549062 607554328 5266
1.009 chr7H 1823119019 1823140972 21953
1.01 chr7H 2431223223 2431235700 12477
1.011 chr7H 1823839745 1823857988 18243
1.013 chr7H 608259620 608264108 4488
1.017 chr7H 1217560881 1217569648 8767
1.019 chr7H 609009185 609015955 6770
1.02 chr7H 609245792 609255150 9358
1.021 chr7H 2437472989 2437481673 8684
1.022 chr7H 609430870 609431751 881
1.023 chr7H 2438490164 2438501717 11553
1.024 chr7H 609740952 609741203 251
1.026 chr7H 610020578 610021123 545
1.027 chr7H 1220377351 1220381481 4130
1.028 chr7H 1220661220 1220670071 8851
1.029 chr7H 1831484527 1831592173 107646
1.031 chr7H 2443087575 2443108178 20603
1.032 chr7H 4276507978 4276519860 11882
1.033 chr7H 4277626761 4277638959 12198
1.034 chr7H 1833713681 1833720337 6656
1.035 chr7H 1222722101 1222730595 8494
1.036 chr7H 611462854 611463468 614
1.037 chr7H 2446673946 2446679435 5489
1.04 chr7H 612101286 612104280 2994
1.041 chr7H 612211711 612220527 8816
1.042 chr7H 612353747 612354158 411
1.043 chr7H 612598718 612600360 1642
1.044 chr7H 612648931 612649149 218
1.045 chr7H 612774234 612776706 2472
1.046 chr7H 612916031 612918480 2449
1.047 chr7H 1839406141 1839409359 3218
1.048 chr7H 1226322937 1226346219 23282
1.049 chr7H 613351817 613425310 73493
1.05 chr7H 613422128 613423383 1255
1.051 chr7H 1227099373 1227110492 11119
1.052 chr7H 2454949952 2454958700 8748
1.053 chr7H 613861634 613863703 2069
1.054 chr7H 3069713002 3069747627 34625
1.055 chr7H 614097925 614099077 1152
1.056 chr7H 2456838841 2456843359 4518
1.057 chr7H 614313968 614318463 4495
1.058 chr7H 614369820 614370708 888
1.06 chr7H 614677851 614686465 8614
1.061 chr7H 614798394 614812416 14022
1.063 chr7H 1230160644 1230164052 3408
1.064 chr7H 615157003 615166617 9614
1.065 chr7H 615333836 615336580 2744
1.066 chr7H 615450964 615451240 276
1.071 chr7H 1232030762 1232034140 3378
1.072 chr7H 616079352 616079897 545
1.073 chr7H 1232465880 1232471789 5909
1.074 chr7H 3081808470 3081825212 16742
1.078 chr7H 1233589035 1233604190 15155
1.079 chr7H 3084744792 3084782686 37894
1.08 chr7H 3085305882 3085319036 13154
1.081 chr7H 1851354320 1851363344 9024
1.083 chr7H 1852189618 1852213213 23595
1.084 chr7H 2469929414 2469952488 23074
1.085 chr7H 617669551 617670231 680
1.086 chr7H 617678440 617678945 505
1.087 chr7H 617805374 617805589 215
1.088 chr7H 617943629 617946527 2898
1.089 chr7H 618015497 618016124 627
1.09 chr7H 1236308934 1236311264 2330
1.091 chr7H 1854698305 1854704745 6440
1.092 chr7H 1236709180 1236711557 2377
1.094 chr7H 618548729 618550599 1870
1.095 chr7H 2474925632 2474953650 28018
1.097 chr7H 1237892104 1237899283 7179
1.099 chr7H 619229013 619234165 5152
1.101 chr7H 1238880741 1238886097 5356
1.102 chr7H 619484599 619486513 1914
1.103 chr7H 619696738 619698030 1292
1.104 chr7H 619791374 619795769 4395
1.106 chr7H 2479937158 2479960767 23609
1.107 chr7H 1240187902 1240201711 13809
1.108 chr7H 1860641971 1860676667 34696
1.109 chr7H 2481288908 2481300971 12063
1.11 chr7H 1240890056 1240895564 5508
1.111 chr7H 620510303 620510762 459
1.113 chr7H 620755559 620784294 28735
1.114 chr7H 1241576605 1241583705 7100
1.115 chr7H 620939856 620943287 3431
1.116 chr7H 621012829 621013607 778
1.117 chr7H 1863238493 1863241349 2856
1.12 chr7H 621384049 621386344 2295
1.121 chr7H 621440860 621442842 1982
1.122 chr7H 621634994 621636172 1178
1.123 chr7H 621685078 621686887 1809
1.124 chr7H 3109168394 3109184051 15657
1.126 chr7H 621996423 621999640 3217
1.128 chr7H 1244451825 1244453670 1845
1.13 chr7H 622362695 622364693 1998
1.131 chr7H 622533621 622534099 478
1.132 chr7H 1245150655 1245165578 14923
1.133 chr7H 622636216 622637095 879
1.135 chr7H 1245674528 1245679891 5363
1.137 chr7H 1868944253 1868948953 4700
1.138 chr7H 623072868 623082441 9573
1.139 chr7H 1869478704 1869492494 13790
1.14 chr7H 1869792353 1869815143 22790
1.141 chr7H 1246690999 1246691684 685
1.142 chr7H 4364021106 4364046607 25501
1.143 chr7H 1870583567 1870589271 5704
1.144 chr7H 1247306005 1247315949 9944
1.145 chr7H 1871116032 1871131865 15833
1.147 chr7H 1871692797 1871709058 16261
1.148 chr7H 1871937829 1871956768 18939
1.149 chr7H 1248183840 1248186394 2554
1.15 chr7H 7489456025 7489464542 8517
1.151 chr7H 1872610394 1872616478 6084
1.152 chr7H 1872889744 1872899699 9955
1.153 chr7H 624396979 624402359 5380
1.155 chr7H 624594141 624595053 912
1.156 chr7H 2498595551 2498604607 9056
1.157 chr7H 2499091991 2499224843 132852
1.158 chr7H 1874562417 1874569105 6688
1.159 chr7H 1874828660 1874833728 5068
1.16 chr7H 624993334 624995724 2390
1.161 chr7H 3125489856 3125500652 10796
1.162 chr7H 625235246 625237448 2202
1.165 chr7H 1250957704 1250959802 2098
1.166 chr7H 1876741156 1876749217 8061
1.167 chr7H 1251273991 1251283333 9342
1.168 chr7H 2503071957 2503095801 23844
1.17 chr7H 1251856030 1251860115 4085
1.171 chr7H 626024156 626028697 4541
1.172 chr7H 626156440 626200880 44440
1.173 chr7H 626184280 626185151 871
1.174 chr7H 3131608516 3131621571 13055
1.175 chr7H 1252818175 1252828711 10536
1.177 chr7H 1879756666 1879764951 8285
1.179 chr7H 626812512 627023020 210508
1.182 chr7H 1254174410 1254177868 3458
1.183 chr7H 1881543255 1881545397 2142
1.184 chr7H 3763857318 3763874657 17339
1.185 chr7H 627345695 627348444 2749
1.186 chr7H 1882481848 1882493090 11242
1.188 chr7H 1255394055 1255403430 9375
1.189 chr7H 627839636 627840404 768
1.19 chr7H 627903321 627904194 873
1.191 chr7H 2512034255 2512050008 15753
1.192 chr7H 1256242903 1256245843 2940
1.193 chr7H 2512964337 2512973314 8977
1.194 chr7H 1256734232 1256743620 9388
1.195 chr7H 1256814211 1256818026 3815
1.196 chr7H 628550200 628553075 2875
1.197 chr7H 1885971186 1885975752 4566
1.198 chr7H 628801065 628813596 12531
1.2 chr7H 1886870221 1886885310 15089
1.202 chr7H 5662822957 5662844267 21310
1.203 chr7H 1258552142 1258558234 6092
1.204 chr7H 1888346313 1888348328 2015
1.205 chr7H 1888650165 1888658395 8230
1.206 chr7H 5666937864 5666952181 14317
1.208 chr7H 1889744745 1889750616 5871
1.209 chr7H 630019390 630020984 1594
1.21 chr7H 1260351268 1260356016 4748
1.213 chr7H 1261061490 1261063274 1784
1.215 chr7H 3154113833 3154134856 21023
1.216 chr7H 1261948028 1261953448 5420
1.217 chr7H 2524618702 2524624130 5428
1.218 chr7H 5050423680 5050470137 46457
1.219 chr7H 3157237864 3157261088 23224
1.22 chr7H 631679338 631680285 947
1.221 chr7H 631822509 631832584 10075
1.222 chr7H 1263833406 1263837817 4411
1.224 chr7H 1896687413 1896735544 48131
1.225 chr7H 1897003931 1897017909 13978
1.226 chr7H 1897483092 1897501323 18231
1.227 chr7H 1265301017 1265301575 558
1.228 chr7H 632754700 632757798 3098
1.229 chr7H 633052394 633055073 2679
1.23 chr7H 633134572 633136316 1744
1.231 chr7H 3166518103 3166527607 9504
1.232 chr7H 633392183 633392836 653
1.234 chr7H 1267522021 1267532407 10386
1.235 chr7H 2535722355 2535756018 33663
1.236 chr7H 1268252319 1268255429 3110
1.237 chr7H 3171049403 3171408916 359513
1.238 chr7H 1903242387 1903245434 3047
1.239 chr7H 3807478393 3807604426 126033
1.24 chr7H 2538725307 2538731262 5955
1.241 chr7H 1904559770 1904570261 10491
1.242 chr7H 635004868 635006459 1591
1.243 chr7H 1905452385 1905465290 12905
1.244 chr7H 5717648797 5717669842 21045
1.245 chr7H 635423714 635425298 1584
1.246 chr7H 1271168004 1271175085 7081
1.247 chr7H 1271508850 1271514396 5546
1.248 chr7H 1907631688 1907639393 7705
1.249 chr7H 1272002415 1272009182 6767
1.25 chr7H 3816956986 3816975268 18282
1.251 chr7H 3817788432 3817805160 16728
1.252 chr7H 1272784615 1272792492 7877
1.253 chr7H 5092648754 5092667260 18506
1.254 chr7H 1910122780 1910130060 7280
1.256 chr7H 1910957523 1910979280 21757
1.257 chr7H 2548593961 2548609675 15714
1.258 chr7H 1911882023 1911906034 24011
1.259 chr7H 1912194491 1912200938 6447
1.261 chr7H 637674717 637678298 3581
1.263 chr7H 1913968680 1913977682 9002
1.264 chr7H 638085727 638105117 19390
1.265 chr7H 1276519122 1276522959 3837
1.266 chr7H 638440678 638442876 2198
1.268 chr7H 3832072794 3832201292 128498
1.269 chr7H 638839193 638844190 4997
1.27 chr7H 1277809771 1277822161 12390
1.271 chr7H 1278153210 1278260098 106888
1.272 chr7H 1278388379 1278488440 100061
1.273 chr7H 639322368 639323246 878
1.274 chr7H 3197185501 3197194884 9383
1.275 chr7H 1918635482 1918642686 7204
1.276 chr7H 2558633905 2558687988 54083
1.277 chr7H 2559104932 2559115827 10895
1.278 chr7H 1919701314 1919713221 11907
1.279 chr7H 1280082208 1280085656 3448
1.28 chr7H 640059395 640060003 608
1.281 chr7H 640198230 640207280 9050
1.282 chr7H 1280645754 1280652439 6685
1.283 chr7H 1921346393 1921359832 13439
1.284 chr7H 3843491729 3843527628 35899
1.285 chr7H 2562741113 2562750843 9730
1.286 chr7H 2563305020 2563486300 181280
1.287 chr7H 640930729 640936553 5824
1.288 chr7H 2564161364 2564167992 6628
1.289 chr7H 2564400287 2564426150 25863
1.29 chr7H 641202584 641205885 3301
1.291 chr7H 1282593206 1282600272 7066
1.292 chr7H 2565674029 2565677309 3280
1.293 chr7H 1283137220 1283139927 2707
1.294 chr7H 1283263909 1283277702 13793
1.295 chr7H 3850685063 3850711467 26404
1.296 chr7H 2567495639 2567512559 16920
1.297 chr7H 1926008663 1926013246 4583
1.298 chr7H 1284179928 1284181871 1943
1.299 chr7H 3211160444 3211177242 16798
1.3 chr7H 1926908018 1926915859 7841
1.301 chr7H 4497049949 4497066925 16976
1.302 chr7H 3212711815 3212739935 28120
1.303 chr7H 3213173638 3213201735 28097
1.304 chr7H 1285640065 1285644657 4592
1.305 chr7H 1285707523 1285713901 6378
1.306 chr7H 1929023614 1929031143 7529
1.308 chr7H 1286456255 1286460675 4420
1.309 chr7H 3859867594 3859888364 20770
1.31 chr7H 1286961733 1286964943 3210
1.311 chr7H 2574285446 2574306782 21336
1.312 chr7H 643660876 643662415 1539
1.313 chr7H 2575345448 2575356024 10576
1.314 chr7H 1931743924 1931759269 15345
1.315 chr7H 2576390077 2576396542 6465
1.316 chr7H 2576796613 2576923233 126620
1.317 chr7H 1932872627 1932881168 8541
1.318 chr7H 3222219018 3222253740 34722
1.319 chr7H 644576495 644577119 624
1.32 chr7H 1934102667 1934120356 17689
1.321 chr7H 644835905 644836986 1081
1.322 chr7H 3869456258 3869561523 105265
1.323 chr7H 1935208348 1935217017 8669
1.324 chr7H 645175606 645176835 1229
1.325 chr7H 1935817742 1935821310 3568
1.326 chr7H 2581484279 2581498720 14441
1.327 chr7H 645487552 645490971 3419
1.328 chr7H 1291232347 1291235016 2669
1.329 chr7H 3874426598 3874434219 7621
1.33 chr7H 1291673196 1291684384 11188
1.331 chr7H 1291861105 1291864796 3691
1.332 chr7H 1938320866 1938325665 4799
1.333 chr7H 646189350 646196136 6786
1.334 chr7H 1938814811 1938816509 1698
1.335 chr7H 2585801303 2585810846 9543
1.336 chr7H 3232641899 3232651460 9561
1.338 chr7H 1293617076 1293620609 3533
1.339 chr7H 1940699029 1940715613 16584
1.34 chr7H 1941019246 1941033336 14090
1.341 chr7H 1941236568 1941248222 11654
1.342 chr7H 647183877 647190478 6601
1.344 chr7H 1294922681 1294926153 3472
1.345 chr7H 1295019456 1295033316 13860
1.346 chr7H 1295275770 1295282705 6935
1.347 chr7H 2591031899 2591043686 11787
1.348 chr7H 1295754971 1295759079 4108
1.349 chr7H 1295836928 1295841376 4448
1.35 chr7H 1944105091 1944109895 4804
